Dataset,SiteCode,POC,Date,SiteName,Latitude,Longitude,Elevation,State,ammNO3f_Val,ammNO3f_Unit,ammSO4f_Val,ammSO4f_Unit,ECf_Val,ECf_Unit,OMCf_Val,OMCf_Unit,SOILf_Val,SOILf_Unit,SVR_Val,SVR_Unit
IMPRHR2GM,MAVI1,1,01/01/2013,Martha's Vineyard,41.3309,-70.7846,2.5,MA,0.59502,ug/m^3,1.69206,ug/m^3,0.1459,ug/m^3,1.31714,ug/m^3,0.19838,ug/m^3,106.47585,km
IMPRHR2GM,MAVI1,1,01/01/2014,Martha's Vineyard,41.3309,-70.7846,2.5,MA,0.61106,ug/m^3,1.62848,ug/m^3,0.12333,ug/m^3,1.28003,ug/m^3,0.22417,ug/m^3,99.71847,km
IMPRHR2GM,MAVI1,1,01/01/2015,Martha's Vineyard,41.3309,-70.7846,2.5,MA,0.63416,ug/m^3,1.67255,ug/m^3,0.12874,ug/m^3,1.5917,ug/m^3,0.2566,ug/m^3,96.195,km
IMPRHR2GM,MAVI1,1,01/01/2016,Martha's Vineyard,41.3309,-70.7846,2.5,MA,0.50247,ug/m^3,1.1348,ug/m^3,0.10846,ug/m^3,1.22381,ug/m^3,0.16636,ug/m^3,106.29711,km
IMPRHR2GM,MAVI1,1,01/01/2017,Martha's Vineyard,41.3309,-70.7846,2.5,MA,0.55677,ug/m^3,1.19021,ug/m^3,0.12283,ug/m^3,1.44212,ug/m^3,0.18184,ug/m^3,102.33442,km
IMPRHR2GM,MAVI1,1,01/01/2018,Martha's Vineyard,41.3309,-70.7846,2.5,MA,0.58706,ug/m^3,1.16966,ug/m^3,0.13906,ug/m^3,1.35184,ug/m^3,0.18015,ug/m^3,112.5974,km
IMPRHR2GM,MAVI1,1,01/01/2019,Martha's Vineyard,41.3309,-70.7846,2.5,MA,0.50362,ug/m^3,1.02475,ug/m^3,0.13226,ug/m^3,1.28237,ug/m^3,0.15334,ug/m^3,121.38229,km
IMPRHR2GM,MAVI1,1,01/01/2020,Martha's Vineyard,41.3309,-70.7846,2.5,MA,0.49166,ug/m^3,0.99186,ug/m^3,0.13215,ug/m^3,1.25972,ug/m^3,0.19859,ug/m^3,117.56088,km
IMPRHR2GM,MAVI1,1,01/01/2021,Martha's Vineyard,41.3309,-70.7846,2.5,MA,0.4737,ug/m^3,1.01928,ug/m^3,0.15752,ug/m^3,1.61924,ug/m^3,0.27905,ug/m^3,119.68057,km
IMPRHR2GM,MOHO1,1,01/01/2010,Mount Hood,45.2888,-121.7837,1531,OR,0.12633,ug/m^3,0.43492,ug/m^3,0.05553,ug/m^3,0.65878,ug/m^3,0.22853,ug/m^3,237.24238,km
IMPRHR2GM,MOHO1,1,01/01/2011,Mount Hood,45.2888,-121.7837,1531,OR,0.14181,ug/m^3,0.46558,ug/m^3,0.08708,ug/m^3,1.34167,ug/m^3,0.15116,ug/m^3,223.15262,km
IMPRHR2GM,MOHO1,1,01/01/2012,Mount Hood,45.2888,-121.7837,1531,OR,0.16438,ug/m^3,0.50749,ug/m^3,0.09892,ug/m^3,1.45454,ug/m^3,0.59989,ug/m^3,213.19118,km
IMPRHR2GM,MOHO1,1,01/01/2013,Mount Hood,45.2888,-121.7837,1531,OR,0.12671,ug/m^3,0.38718,ug/m^3,0.04946,ug/m^3,0.68441,ug/m^3,0.53693,ug/m^3,232.53036,km
IMPRHR2GM,MOHO1,1,01/01/2014,Mount Hood,45.2888,-121.7837,1531,OR,0.14058,ug/m^3,0.44285,ug/m^3,0.05886,ug/m^3,0.86785,ug/m^3,0.22867,ug/m^3,221.41422,km
IMPRHR2GM,MOHO1,1,01/01/2015,Mount Hood,45.2888,-121.7837,1531,OR,0.16807,ug/m^3,0.40695,ug/m^3,0.07967,ug/m^3,1.88127,ug/m^3,0.32737,ug/m^3,220.56553,km
IMPRHR2GM,MOHO1,1,01/01/2016,Mount Hood,45.2888,-121.7837,1531,OR,0.13461,ug/m^3,0.32322,ug/m^3,0.04831,ug/m^3,0.70275,ug/m^3,0.22483,ug/m^3,234.85754,km
IMPRHR2GM,MOHO1,1,01/01/2017,Mount Hood,45.2888,-121.7837,1531,OR,0.15607,ug/m^3,0.35366,ug/m^3,0.11793,ug/m^3,1.87152,ug/m^3,0.27031,ug/m^3,224.29975,km
IMPRHR2GM,MOHO1,1,01/01/2018,Mount Hood,45.2888,-121.7837,1531,OR,0.16877,ug/m^3,0.358,ug/m^3,0.11772,ug/m^3,1.63506,ug/m^3,0.29043,ug/m^3,217.21739,km
IMPRHR2GM,MOHO1,1,01/01/2019,Mount Hood,45.2888,-121.7837,1531,OR,0.14751,ug/m^3,0.38649,ug/m^3,0.07575,ug/m^3,0.74608,ug/m^3,0.17177,ug/m^3,226.90376,km
IMPRHR2GM,MOHO1,1,01/01/2021,Mount Hood,45.2888,-121.7837,1531,OR,0.12104,ug/m^3,0.33815,ug/m^3,0.09486,ug/m^3,1.21835,ug/m^3,0.33282,ug/m^3,224.85449,km
IMPRHR2GM,MOOS1,1,01/01/2010,Moosehorn NWR,45.1259,-67.2661,77.75,ME,0.15453,ug/m^3,1.24533,ug/m^3,0.12233,ug/m^3,1.44274,ug/m^3,0.2219,ug/m^3,158.58046,km
IMPRHR2GM,MOOS1,1,01/01/2011,Moosehorn NWR,45.1259,-67.2661,77.75,ME,0.21036,ug/m^3,1.43796,ug/m^3,0.13219,ug/m^3,1.48554,ug/m^3,0.1085,ug/m^3,137.34037,km
IMPRHR2GM,MOOS1,1,01/01/2012,Moosehorn NWR,45.1259,-67.2661,77.75,ME,0.20633,ug/m^3,1.20227,ug/m^3,0.10235,ug/m^3,1.27557,ug/m^3,0.12747,ug/m^3,147.01102,km
IMPRHR2GM,MOOS1,1,01/01/2013,Moosehorn NWR,45.1259,-67.2661,77.75,ME,0.21066,ug/m^3,1.16025,ug/m^3,0.09436,ug/m^3,1.26144,ug/m^3,0.1131,ug/m^3,151.72357,km
IMPRHR2GM,MOOS1,1,01/01/2014,Moosehorn NWR,45.1259,-67.2661,77.75,ME,0.21959,ug/m^3,1.1718,ug/m^3,0.09171,ug/m^3,1.29749,ug/m^3,0.12676,ug/m^3,146.5612,km
IMPRHR2GM,MOOS1,1,01/01/2015,Moosehorn NWR,45.1259,-67.2661,77.75,ME,0.20338,ug/m^3,1.13254,ug/m^3,0.09884,ug/m^3,1.45769,ug/m^3,0.13996,ug/m^3,151.30922,km
IMPRHR2GM,MOOS1,1,01/01/2016,Moosehorn NWR,45.1259,-67.2661,77.75,ME,0.20488,ug/m^3,0.81743,ug/m^3,0.07675,ug/m^3,1.15078,ug/m^3,0.10566,ug/m^3,167.19201,km
IMPRHR2GM,MOOS1,1,01/01/2017,Moosehorn NWR,45.1259,-67.2661,77.75,ME,0.22793,ug/m^3,0.84226,ug/m^3,0.10722,ug/m^3,1.48809,ug/m^3,0.11449,ug/m^3,153.50854,km
IMPRHR2GM,MOOS1,1,01/01/2018,Moosehorn NWR,45.1259,-67.2661,77.75,ME,0.24215,ug/m^3,0.7942,ug/m^3,0.10921,ug/m^3,1.39678,ug/m^3,0.11964,ug/m^3,161.02794,km
IMPRHR2GM,MOOS1,1,01/01/2019,Moosehorn NWR,45.1259,-67.2661,77.75,ME,0.17479,ug/m^3,0.76131,ug/m^3,0.10847,ug/m^3,1.33824,ug/m^3,0.09601,ug/m^3,169.24013,km
IMPRHR2GM,MOOS1,1,01/01/2021,Moosehorn NWR,45.1259,-67.2661,77.75,ME,0.1929,ug/m^3,0.79672,ug/m^3,0.10668,ug/m^3,1.33453,ug/m^3,0.1748,ug/m^3,166.1041,km
IMPRHR2GM,MORA1,1,01/01/2010,Mount Rainier NP,46.7583,-122.1244,439,WA,0.12001,ug/m^3,0.63187,ug/m^3,0.11789,ug/m^3,0.97102,ug/m^3,0.22211,ug/m^3,187.57023,km
IMPRHR2GM,MORA1,1,01/01/2011,Mount Rainier NP,46.7583,-122.1244,439,WA,0.1241,ug/m^3,0.75503,ug/m^3,0.1465,ug/m^3,1.30437,ug/m^3,0.12997,ug/m^3,165.89324,km
IMPRHR2GM,MORA1,1,01/01/2012,Mount Rainier NP,46.7583,-122.1244,439,WA,0.12006,ug/m^3,0.64143,ug/m^3,0.15526,ug/m^3,1.72268,ug/m^3,0.16144,ug/m^3,177.98801,km
IMPRHR2GM,MORA1,1,01/01/2013,Mount Rainier NP,46.7583,-122.1244,439,WA,0.12725,ug/m^3,0.59112,ug/m^3,0.14989,ug/m^3,1.33552,ug/m^3,0.10896,ug/m^3,180.29878,km
IMPRHR2GM,MORA1,1,01/01/2014,Mount Rainier NP,46.7583,-122.1244,439,WA,0.11251,ug/m^3,0.60507,ug/m^3,0.13869,ug/m^3,1.38554,ug/m^3,0.12581,ug/m^3,174.43436,km
IMPRHR2GM,MORA1,1,01/01/2015,Mount Rainier NP,46.7583,-122.1244,439,WA,0.1322,ug/m^3,0.51791,ug/m^3,0.13394,ug/m^3,1.77153,ug/m^3,0.14615,ug/m^3,176.5855,km
IMPRHR2GM,MORA1,1,01/01/2016,Mount Rainier NP,46.7583,-122.1244,439,WA,0.12557,ug/m^3,0.47933,ug/m^3,0.1124,ug/m^3,1.25527,ug/m^3,0.11858,ug/m^3,182.9233,km
IMPRHR2GM,MORA1,1,01/01/2017,Mount Rainier NP,46.7583,-122.1244,439,WA,0.15092,ug/m^3,0.51276,ug/m^3,0.19124,ug/m^3,2.55054,ug/m^3,0.13731,ug/m^3,176.81721,km
IMPRHR2GM,MORA1,1,01/01/2018,Mount Rainier NP,46.7583,-122.1244,439,WA,0.12233,ug/m^3,0.47674,ug/m^3,0.18661,ug/m^3,2.43252,ug/m^3,0.14164,ug/m^3,177.66245,km
IMPRHR2GM,MORA1,1,01/01/2019,Mount Rainier NP,46.7583,-122.1244,439,WA,0.10682,ug/m^3,0.49961,ug/m^3,0.15013,ug/m^3,1.27428,ug/m^3,0.09441,ug/m^3,177.20876,km
IMPRHR2GM,MORA1,1,01/01/2020,Mount Rainier NP,46.7583,-122.1244,439,WA,0.11352,ug/m^3,0.45639,ug/m^3,0.43365,ug/m^3,2.8005,ug/m^3,0.13069,ug/m^3,181.03144,km
IMPRHR2GM,MORA1,1,01/01/2021,Mount Rainier NP,46.7583,-122.1244,439,WA,0.13312,ug/m^3,0.47425,ug/m^3,0.14836,ug/m^3,1.58042,ug/m^3,0.19455,ug/m^3,177.81686,km
IMPRHR2GM,NEBR1,1,01/01/2010,Nebraska NF,41.8888,-100.3387,883.3333,NE,1.02622,ug/m^3,1.58056,ug/m^3,0.11256,ug/m^3,1.21952,ug/m^3,0.5345,ug/m^3,134.87046,km
IMPRHR2GM,NEBR1,1,01/01/2011,Nebraska NF,41.8888,-100.3387,883.3333,NE,0.87595,ug/m^3,1.44643,ug/m^3,0.11744,ug/m^3,1.37376,ug/m^3,0.51164,ug/m^3,136.46091,km
IMPRHR2GM,NEBR1,1,01/01/2012,Nebraska NF,41.8888,-100.3387,883.3333,NE,0.74046,ug/m^3,1.17868,ug/m^3,0.12117,ug/m^3,1.44877,ug/m^3,1.25268,ug/m^3,135.19203,km
IMPRHR2GM,NEBR1,1,01/01/2013,Nebraska NF,41.8888,-100.3387,883.3333,NE,0.80673,ug/m^3,1.24504,ug/m^3,0.09895,ug/m^3,1.25717,ug/m^3,0.66336,ug/m^3,140.19109,km
IMPRHR2GM,NEBR1,1,01/01/2014,Nebraska NF,41.8888,-100.3387,883.3333,NE,0.81609,ug/m^3,1.07677,ug/m^3,0.09872,ug/m^3,1.16714,ug/m^3,0.63053,ug/m^3,142.18054,km
IMPRHR2GM,NEBR1,1,01/01/2015,Nebraska NF,41.8888,-100.3387,883.3333,NE,0.52255,ug/m^3,1.08623,ug/m^3,0.09927,ug/m^3,1.55631,ug/m^3,0.66093,ug/m^3,149.18,km
IMPRHR2GM,NEBR1,1,01/01/2018,Nebraska NF,41.8888,-100.3387,883.3333,NE,0.87304,ug/m^3,0.97649,ug/m^3,0.15406,ug/m^3,1.80646,ug/m^3,0.52694,ug/m^3,140.46875,km
IMPRHR2GM,NEBR1,1,01/01/2019,Nebraska NF,41.8888,-100.3387,883.3333,NE,0.77493,ug/m^3,0.99692,ug/m^3,0.11374,ug/m^3,1.27588,ug/m^3,0.34806,ug/m^3,152.09368,km
IMPRHR2GM,NEBR1,1,01/01/2020,Nebraska NF,41.8888,-100.3387,883.3333,NE,0.56437,ug/m^3,0.84903,ug/m^3,0.11906,ug/m^3,1.56124,ug/m^3,0.70511,ug/m^3,154.47651,km
IMPRHR2GM,NEBR1,1,01/01/2021,Nebraska NF,41.8888,-100.3387,883.3333,NE,0.67163,ug/m^3,0.90924,ug/m^3,0.16212,ug/m^3,1.86856,ug/m^3,0.61098,ug/m^3,144.44921,km
IMPRHR2GM,NOCA1,1,01/01/2010,North Cascades,48.7316,-121.0646,568.6667,WA,0.10186,ug/m^3,0.58975,ug/m^3,0.07327,ug/m^3,1.01967,ug/m^3,0.19516,ug/m^3,216.23378,km
IMPRHR2GM,NOCA1,1,01/01/2011,North Cascades,48.7316,-121.0646,568.6667,WA,0.07953,ug/m^3,0.65852,ug/m^3,0.06049,ug/m^3,0.79575,ug/m^3,0.08573,ug/m^3,209.02891,km
IMPRHR2GM,NOCA1,1,01/01/2012,North Cascades,48.7316,-121.0646,568.6667,WA,0.09084,ug/m^3,0.56739,ug/m^3,0.07647,ug/m^3,1.15026,ug/m^3,0.13727,ug/m^3,218.92285,km
IMPRHR2GM,NOCA1,1,01/01/2013,North Cascades,48.7316,-121.0646,568.6667,WA,0.08518,ug/m^3,0.49348,ug/m^3,0.06024,ug/m^3,0.89127,ug/m^3,0.10729,ug/m^3,226.54984,km
IMPRHR2GM,NOCA1,1,01/01/2014,North Cascades,48.7316,-121.0646,568.6667,WA,0.10421,ug/m^3,0.52648,ug/m^3,0.0668,ug/m^3,1.102,ug/m^3,0.13915,ug/m^3,213.81584,km
IMPRHR2GM,NOCA1,1,01/01/2015,North Cascades,48.7316,-121.0646,568.6667,WA,0.097,ug/m^3,0.45501,ug/m^3,0.06713,ug/m^3,1.28214,ug/m^3,0.13663,ug/m^3,218.68997,km
IMPRHR2GM,NOCA1,1,01/01/2016,North Cascades,48.7316,-121.0646,568.6667,WA,0.10104,ug/m^3,0.38867,ug/m^3,0.04205,ug/m^3,0.78358,ug/m^3,0.09391,ug/m^3,234.59824,km
IMPRHR2GM,NOCA1,1,01/01/2017,North Cascades,48.7316,-121.0646,568.6667,WA,0.11025,ug/m^3,0.44439,ug/m^3,0.23098,ug/m^3,3.72773,ug/m^3,0.16574,ug/m^3,216.81046,km
IMPRHR2GM,NOCA1,1,01/01/2018,North Cascades,48.7316,-121.0646,568.6667,WA,0.09396,ug/m^3,0.39225,ug/m^3,0.15153,ug/m^3,2.99344,ug/m^3,0.1246,ug/m^3,224.1677,km
IMPRHR2GM,NOCA1,1,01/01/2019,North Cascades,48.7316,-121.0646,568.6667,WA,0.09048,ug/m^3,0.44894,ug/m^3,0.06454,ug/m^3,0.80005,ug/m^3,0.08521,ug/m^3,224.53789,km
IMPRHR2GM,NOCA1,1,01/01/2020,North Cascades,48.7316,-121.0646,568.6667,WA,0.08384,ug/m^3,0.39934,ug/m^3,0.11025,ug/m^3,1.97488,ug/m^3,0.13418,ug/m^3,231.60919,km
IMPRHR2GM,NOCA1,1,01/01/2021,North Cascades,48.7316,-121.0646,568.6667,WA,0.10424,ug/m^3,0.39968,ug/m^3,0.1226,ug/m^3,1.88027,ug/m^3,0.14859,ug/m^3,218.31358,km
IMPRHR2GM,OKEF1,1,01/01/2010,Okefenokee NWR,30.7405,-82.1283,48,GA,0.3805,ug/m^3,3.52217,ug/m^3,0.31644,ug/m^3,3.03114,ug/m^3,0.87072,ug/m^3,64.04073,km
IMPRHR2GM,OKEF1,1,01/01/2011,Okefenokee NWR,30.7405,-82.1283,48,GA,0.3557,ug/m^3,3.19177,ug/m^3,0.43935,ug/m^3,6.21389,ug/m^3,0.49262,ug/m^3,64.74988,km
IMPRHR2GM,OKEF1,1,01/01/2012,Okefenokee NWR,30.7405,-82.1283,48,GA,0.36248,ug/m^3,2.58265,ug/m^3,0.26248,ug/m^3,3.27743,ug/m^3,0.58522,ug/m^3,74.47706,km
IMPRHR2GM,OKEF1,1,01/01/2013,Okefenokee NWR,30.7405,-82.1283,48,GA,0.39732,ug/m^3,2.32236,ug/m^3,0.21837,ug/m^3,2.40443,ug/m^3,0.56517,ug/m^3,79.57201,km
IMPRHR2GM,OKEF1,1,01/01/2014,Okefenokee NWR,30.7405,-82.1283,48,GA,0.32643,ug/m^3,2.42415,ug/m^3,0.29898,ug/m^3,3.09342,ug/m^3,0.61212,ug/m^3,79.99301,km
IMPRHR2GM,OKEF1,1,01/01/2015,Okefenokee NWR,30.7405,-82.1283,48,GA,0.33503,ug/m^3,2.0178,ug/m^3,0.17446,ug/m^3,2.335,ug/m^3,0.63568,ug/m^3,88.73611,km
IMPRHR2GM,OKEF1,1,01/01/2016,Okefenokee NWR,30.7405,-82.1283,48,GA,0.3204,ug/m^3,1.68901,ug/m^3,0.22231,ug/m^3,2.89802,ug/m^3,0.47033,ug/m^3,90.12958,km
IMPRHR2GM,OKEF1,1,01/01/2017,Okefenokee NWR,30.7405,-82.1283,48,GA,0.3554,ug/m^3,1.66747,ug/m^3,0.2371,ug/m^3,3.03073,ug/m^3,0.72296,ug/m^3,87.55669,km
IMPRHR2GM,OKEF1,1,01/01/2018,Okefenokee NWR,30.7405,-82.1283,48,GA,0.32618,ug/m^3,1.43199,ug/m^3,0.2354,ug/m^3,2.40175,ug/m^3,0.48008,ug/m^3,98.10049,km
IMPRHR2GM,OKEF1,1,01/01/2019,Okefenokee NWR,30.7405,-82.1283,48,GA,0.31249,ug/m^3,1.50858,ug/m^3,0.22086,ug/m^3,2.41407,ug/m^3,0.66846,ug/m^3,95.40643,km
IMPRHR2GM,OKEF1,1,01/01/2020,Okefenokee NWR,30.7405,-82.1283,48,GA,0.33114,ug/m^3,1.34847,ug/m^3,0.24495,ug/m^3,2.60981,ug/m^3,0.90876,ug/m^3,97.42994,km
IMPRHR2GM,OKEF1,1,01/01/2021,Okefenokee NWR,30.7405,-82.1283,48,GA,0.27521,ug/m^3,1.37956,ug/m^3,0.23491,ug/m^3,2.24566,ug/m^3,0.53264,ug/m^3,102.11379,km
IMPRHR2GM,OLYM1,1,01/01/2010,Olympic,48.0065,-122.9727,599.6667,WA,0.2522,ug/m^3,0.7911,ug/m^3,0.08401,ug/m^3,0.95922,ug/m^3,0.16647,ug/m^3,176.86181,km
IMPRHR2GM,OLYM1,1,01/01/2011,Olympic,48.0065,-122.9727,599.6667,WA,0.20456,ug/m^3,0.81239,ug/m^3,0.0785,ug/m^3,0.92335,ug/m^3,0.06633,ug/m^3,177.22508,km
IMPRHR2GM,OLYM1,1,01/01/2012,Olympic,48.0065,-122.9727,599.6667,WA,0.21116,ug/m^3,0.65835,ug/m^3,0.07379,ug/m^3,1.01999,ug/m^3,0.09836,ug/m^3,189.52999,km
IMPRHR2GM,OLYM1,1,01/01/2013,Olympic,48.0065,-122.9727,599.6667,WA,0.24348,ug/m^3,0.70279,ug/m^3,0.07752,ug/m^3,0.94811,ug/m^3,0.10068,ug/m^3,179.37585,km
IMPRHR2GM,OLYM1,1,01/01/2014,Olympic,48.0065,-122.9727,599.6667,WA,0.24631,ug/m^3,0.72962,ug/m^3,0.06915,ug/m^3,0.91807,ug/m^3,0.1135,ug/m^3,179.26386,km
IMPRHR2GM,OLYM1,1,01/01/2015,Olympic,48.0065,-122.9727,599.6667,WA,0.24114,ug/m^3,0.56013,ug/m^3,0.07209,ug/m^3,1.29785,ug/m^3,0.10667,ug/m^3,187.35918,km
IMPRHR2GM,OLYM1,1,01/01/2016,Olympic,48.0065,-122.9727,599.6667,WA,0.2277,ug/m^3,0.49171,ug/m^3,0.06041,ug/m^3,0.87159,ug/m^3,0.08379,ug/m^3,197.03774,km
IMPRHR2GM,OLYM1,1,01/01/2017,Olympic,48.0065,-122.9727,599.6667,WA,0.26669,ug/m^3,0.5126,ug/m^3,0.18391,ug/m^3,2.08547,ug/m^3,0.09356,ug/m^3,183.2688,km
IMPRHR2GM,OLYM1,1,01/01/2018,Olympic,48.0065,-122.9727,599.6667,WA,0.25045,ug/m^3,0.50737,ug/m^3,0.14747,ug/m^3,2.18222,ug/m^3,0.11117,ug/m^3,181.22759,km
IMPRHR2GM,OLYM1,1,01/01/2019,Olympic,48.0065,-122.9727,599.6667,WA,0.3271,ug/m^3,0.58194,ug/m^3,0.10124,ug/m^3,1.02548,ug/m^3,0.09204,ug/m^3,168.86444,km
IMPRHR2GM,OLYM1,1,01/01/2020,Olympic,48.0065,-122.9727,599.6667,WA,0.26268,ug/m^3,0.4928,ug/m^3,0.24034,ug/m^3,1.99939,ug/m^3,0.08095,ug/m^3,186.97743,km
IMPRHR2GM,OLYM1,1,01/01/2021,Olympic,48.0065,-122.9727,599.6667,WA,0.24003,ug/m^3,0.45089,ug/m^3,0.07976,ug/m^3,0.97364,ug/m^3,0.11962,ug/m^3,194.43375,km
IMPRHR2GM,OWVL1,1,01/01/2014,Owens Valley,37.3607,-118.3308,1234,CA,0.17876,ug/m^3,0.67994,ug/m^3,0.07727,ug/m^3,1.08198,ug/m^3,1.36728,ug/m^3,170.59044,km
IMPRHR2GM,OWVL1,1,01/01/2015,Owens Valley,37.3607,-118.3308,1234,CA,0.15396,ug/m^3,0.66877,ug/m^3,0.11686,ug/m^3,2.10557,ug/m^3,0.97336,ug/m^3,170.44106,km
IMPRHR2GM,OWVL1,1,01/01/2016,Owens Valley,37.3607,-118.3308,1234,CA,0.14085,ug/m^3,0.54089,ug/m^3,0.07421,ug/m^3,1.31184,ug/m^3,1.03253,ug/m^3,180.25051,km
IMPRHR2GM,OWVL1,1,01/01/2017,Owens Valley,37.3607,-118.3308,1234,CA,0.13424,ug/m^3,0.61368,ug/m^3,0.10653,ug/m^3,1.73044,ug/m^3,1.04092,ug/m^3,178.74586,km
IMPRHR2GM,OWVL1,1,01/01/2018,Owens Valley,37.3607,-118.3308,1234,CA,0.18546,ug/m^3,0.59252,ug/m^3,0.32431,ug/m^3,3.37929,ug/m^3,1.28778,ug/m^3,167.95085,km
IMPRHR2GM,OWVL1,1,01/01/2020,Owens Valley,37.3607,-118.3308,1234,CA,0.19647,ug/m^3,0.57907,ug/m^3,0.37084,ug/m^3,4.10514,ug/m^3,1.65416,ug/m^3,159.59017,km
IMPRHR2GM,OWVL1,1,01/01/2021,Owens Valley,37.3607,-118.3308,1234,CA,0.20639,ug/m^3,0.5933,ug/m^3,0.19232,ug/m^3,2.79859,ug/m^3,1.5261,ug/m^3,162.28647,km
IMPRHR2GM,PASA1,1,01/01/2010,Pasayten,48.3877,-119.9275,1627.3333,WA,0.11602,ug/m^3,0.39384,ug/m^3,0.06862,ug/m^3,1.11315,ug/m^3,0.23039,ug/m^3,227.38502,km
IMPRHR2GM,PASA1,1,01/01/2011,Pasayten,48.3877,-119.9275,1627.3333,WA,0.10652,ug/m^3,0.45742,ug/m^3,0.0545,ug/m^3,0.85933,ug/m^3,0.13963,ug/m^3,218.67152,km
IMPRHR2GM,PASA1,1,01/01/2012,Pasayten,48.3877,-119.9275,1627.3333,WA,0.1038,ug/m^3,0.40494,ug/m^3,0.10668,ug/m^3,1.76714,ug/m^3,0.23622,ug/m^3,224.43873,km
IMPRHR2GM,PASA1,1,01/01/2013,Pasayten,48.3877,-119.9275,1627.3333,WA,0.09082,ug/m^3,0.38491,ug/m^3,0.052,ug/m^3,0.88544,ug/m^3,0.18659,ug/m^3,230.03605,km
IMPRHR2GM,PASA1,1,01/01/2014,Pasayten,48.3877,-119.9275,1627.3333,WA,0.12182,ug/m^3,0.3812,ug/m^3,0.14192,ug/m^3,2.52556,ug/m^3,0.30984,ug/m^3,218.65016,km
IMPRHR2GM,PASA1,1,01/01/2015,Pasayten,48.3877,-119.9275,1627.3333,WA,0.14714,ug/m^3,0.34682,ug/m^3,0.13347,ug/m^3,2.72108,ug/m^3,0.30905,ug/m^3,212.97045,km
IMPRHR2GM,PASA1,1,01/01/2016,Pasayten,48.3877,-119.9275,1627.3333,WA,0.11709,ug/m^3,0.30243,ug/m^3,0.05219,ug/m^3,0.96611,ug/m^3,0.31695,ug/m^3,233.38268,km
IMPRHR2GM,PASA1,1,01/01/2017,Pasayten,48.3877,-119.9275,1627.3333,WA,0.14192,ug/m^3,0.34122,ug/m^3,0.35241,ug/m^3,3.42099,ug/m^3,0.22504,ug/m^3,211.23531,km
IMPRHR2GM,PASA1,1,01/01/2018,Pasayten,48.3877,-119.9275,1627.3333,WA,0.18755,ug/m^3,0.34007,ug/m^3,0.3975,ug/m^3,4.19926,ug/m^3,0.22044,ug/m^3,209.47878,km
IMPRHR2GM,PASA1,1,01/01/2019,Pasayten,48.3877,-119.9275,1627.3333,WA,0.11876,ug/m^3,0.38775,ug/m^3,0.07162,ug/m^3,0.96989,ug/m^3,0.19002,ug/m^3,219.79527,km
IMPRHR2GM,PASA1,1,01/01/2020,Pasayten,48.3877,-119.9275,1627.3333,WA,0.11967,ug/m^3,0.3128,ug/m^3,0.20039,ug/m^3,2.28122,ug/m^3,0.20161,ug/m^3,243.69852,km
IMPRHR2GM,PASA1,1,01/01/2021,Pasayten,48.3877,-119.9275,1627.3333,WA,0.18949,ug/m^3,0.323,ug/m^3,0.30375,ug/m^3,4.80977,ug/m^3,0.30442,ug/m^3,207.9882,km
IMPRHR2GM,PENO1,1,01/01/2010,Penobscot,44.94798,-68.64786,45,ME,0.21136,ug/m^3,1.48156,ug/m^3,0.26822,ug/m^3,2.24752,ug/m^3,0.36161,ug/m^3,132.3878,km
IMPRHR2GM,PENO1,1,01/01/2011,Penobscot,44.94798,-68.64786,45,ME,0.32221,ug/m^3,1.71938,ug/m^3,0.30111,ug/m^3,2.39225,ug/m^3,0.20768,ug/m^3,114.02991,km
IMPRHR2GM,PENO1,1,01/01/2012,Penobscot,44.94798,-68.64786,45,ME,0.31949,ug/m^3,1.45111,ug/m^3,0.28314,ug/m^3,2.2016,ug/m^3,0.24507,ug/m^3,119.61632,km
IMPRHR2GM,PENO1,1,01/01/2013,Penobscot,44.94798,-68.64786,45,ME,0.30183,ug/m^3,1.24294,ug/m^3,0.23268,ug/m^3,1.94601,ug/m^3,0.3445,ug/m^3,122.92551,km
IMPRHR2GM,PENO1,1,01/01/2014,Penobscot,44.94798,-68.64786,45,ME,0.31788,ug/m^3,1.28194,ug/m^3,0.22995,ug/m^3,2.03443,ug/m^3,0.18768,ug/m^3,126.30638,km
IMPRHR2GM,PENO1,1,01/01/2015,Penobscot,44.94798,-68.64786,45,ME,0.32065,ug/m^3,1.24412,ug/m^3,0.25885,ug/m^3,2.53936,ug/m^3,0.24715,ug/m^3,127.44529,km
IMPRHR2GM,PENO1,1,01/01/2016,Penobscot,44.94798,-68.64786,45,ME,0.27649,ug/m^3,0.88331,ug/m^3,0.21736,ug/m^3,1.85794,ug/m^3,0.20841,ug/m^3,146.28141,km
IMPRHR2GM,PENO1,1,01/01/2017,Penobscot,44.94798,-68.64786,45,ME,0.26895,ug/m^3,0.92187,ug/m^3,0.21766,ug/m^3,2.04673,ug/m^3,0.19872,ug/m^3,133.12734,km
IMPRHR2GM,PENO1,1,01/01/2018,Penobscot,44.94798,-68.64786,45,ME,0.31588,ug/m^3,0.86783,ug/m^3,0.26732,ug/m^3,2.001,ug/m^3,0.25256,ug/m^3,133.70389,km
IMPRHR2GM,PENO1,1,01/01/2019,Penobscot,44.94798,-68.64786,45,ME,0.24978,ug/m^3,0.70916,ug/m^3,0.27201,ug/m^3,2.01612,ug/m^3,0.15521,ug/m^3,149.57794,km
